customerID,tenure,MonthlyCharges,churn_risk
8630-QSGXK,51,75.2,0.1617608496322605
2455-USLMV,31,84.75,0.30819978666736886
7394-FKDNK,9,89.45,0.6107013945109273
9488-FVZCC,72,79.5,0.06281929660372765
6331-LWDTQ,10,72.15,0.4990556297104218
5995-WWKKG,37,19.8,0.04150559668549833
1597-FZREH,2,76.4,0.6781105558843836
7879-CGSFV,55,100.9,0.29829152961149175
9921-EZKBY,33,95.3,0.3284438110447149
7432-FFVAR,46,90.95,0.1871411626615062
7246-ZGQDF,1,54.5,0.5693225005886418
7000-WCEVQ,20,61.6,0.17920545883329672
0727-IWKVK,9,79.9,0.5448926830517578
5959-BELXA,32,96.15,0.3612249571688103
4456-RHSNB,19,49.6,0.17851587793229057
3512-IZIKN,70,65.3,0.06107805629685476
2481-SBOYW,61,25.0,0.02670290315396723
7109-MFBYV,26,45.45,0.14552690193003437
1833-TCXKK,45,107.75,0.30081954635911595
1832-PEUTS,62,89.1,0.08405777968031648
6141-OOXUQ,1,19.65,0.3360043603745465
8660-BUETV,3,44.75,0.47129674097875685
0580-PIQHM,41,101.6,0.3288742369730881
5696-CEIQJ,67,103.15,0.1801240903834403
7503-ZGUZJ,1,84.65,0.8229557245188076
1696-HXOWK,71,95.65,0.12297739962647024
3026-ATZYV,37,75.1,0.25989928879444923
4012-YCFAI,60,61.35,0.05829938623912309
2506-TNFCO,1,69.55,0.8467111968755502
9970-QBCDA,6,19.7,0.13029868903123185
8718-PTMEZ,13,31.05,0.21302520777625525
9496-IVVRP,11,51.0,0.2097144700445051
2207-OBZNX,7,51.0,0.22499812986726472
2657-VPXTA,10,88.85,0.5890955001211068
6551-VLJMV,34,20.05,0.04014316165026881
1221-GHZEP,62,65.1,0.05054581151781884
9289-LBQVU,64,70.15,0.09333443492846913
6142-VSJQO,1,44.35,0.5431766028568059
3458-IDMFK,25,20.75,0.0414778153466067
6933-FHBZC,26,56.05,0.1505017625569327
0221-NAUXK,10,19.95,0.11815585201700901
9770-KXGQU,53,98.6,0.28286237583664414
6437-UKHMV,7,79.7,0.5710177030509749
6538-POCHL,33,79.0,0.28405071297190665
6726-NNFWD,71,89.45,0.05689368992968955
3002-WQZWT,29,74.2,0.27604064624098656
4277-UDIEF,24,81.0,0.30182272915583364
1208-NBVFH,20,49.6,0.18745255654638857
4912-PIGUY,1,84.6,0.8229557245188076
1114-CENIM,54,55.0,0.12332452586584551
6060-DRTNL,5,84.85,0.6345088564415039
2725-TTRIQ,72,84.2,0.0588799690121939
3374-TTZTK,52,106.3,0.30351918394187566
8990-ZXLSU,9,69.05,0.3099712816447401
2275-RBYQS,1,45.4,0.5646138388540226
8473-VUVJN,1,73.65,0.7775183437627489
6289-CPNLD,33,73.9,0.2742925413249542
5536-SLHPM,55,77.75,0.1630495962074334
4419-UJMUS,69,99.35,0.16849756451973438
7794-JASDG,1,50.75,0.5736917663664332
7609-YBPXG,54,87.1,0.16594916141303304
5519-TEEUH,33,20.15,0.05076548161013915
7856-GANIL,45,98.7,0.30439304364828623
0804-XBFBV,11,25.2,0.13961592667044218
2676-OXPPQ,6,55.7,0.2522926232919656
3703-TTEPD,21,65.35,0.16719038265777034
2799-TSLAG,65,25.3,0.028112650956986878
0196-VULGZ,6,84.35,0.6154493521454562
8837-VVWLQ,8,84.95,0.6095021423306676
2696-NARTR,11,73.85,0.477597074276076
2208-NKVVH,43,24.25,0.05889582186519679
7614-QVWQL,49,51.8,0.1319077445663454
1976-CFOCS,1,46.0,0.5687517698885053
4631-OACRM,15,79.4,0.4545645301104501
7139-JZFVG,60,60.5,0.05809186105060931
4987-GQWPO,17,25.1,0.10632879887874712
3755-JBMNH,16,71.8,0.395230298914849
1757-TCATG,35,20.05,0.03955355352766659
6345-ULYRW,44,88.4,0.18870892809457895
4776-XSKYQ,12,30.25,0.2075411725237339
8048-DSDFQ,1,20.2,0.4178803967771662
5753-QQWPW,28,59.9,0.14751121340180398
6010-DDPPW,70,25.15,0.025378114966294784
1809-DMJHQ,5,46.0,0.3929819645358032
6693-FRIRW,18,101.3,0.42116380619702887
6586-MYGKD,70,76.95,0.07576673800712
3173-NVMPX,9,55.3,0.23227521329825115
0248-PGHBZ,67,92.45,0.08369371551174248
0623-GDISB,1,48.45,0.5154109855870047
2892-GESUL,18,19.35,0.06939644617086485
6923-EFPNL,4,51.75,0.39122504211230075
7472-EQOAV,71,86.7,0.05979273081884566
9574-RKJIF,30,94.4,0.34785285500896246
2043-WVTQJ,1,55.7,0.5642249272656832
8034-RYTVV,55,84.25,0.1671610907650372
3863-QSTYI,59,64.65,0.06862579735394628
2619-WFQWU,1,70.15,0.7875432887542069
5044-LRQAQ,7,69.2,0.3577383233245833
1716-LSAMB,45,54.65,0.1376161877971233
1333-PBMXB,54,24.75,0.04725915345322578
6546-OPBBH,51,23.95,0.04668311653952932
5985-BEHZK,72,105.0,0.11659610860177588
9127-QRZMH,44,59.85,0.137111260860365
5919-VCZYM,2,20.05,0.17960294001628102
9644-KVCNC,66,92.15,0.08369371551174248
2137-DQMEV,68,44.8,0.07545395736669319
8174-LNWMW,31,20.9,0.06605000491351457
9279-CJEOJ,21,95.4,0.38522431992703965
7964-VEXDG,21,80.35,0.31661819964686844
2404-JIBFC,55,85.1,0.16025998281007994
0778-NELLA,9,34.7,0.2876762543370324
8029-XYPWT,71,115.05,0.09150646574369321
4614-NUVZD,1,81.1,0.8335531640834986
4632-PAOYU,22,19.95,0.052529920004378304
3803-KMQFW,1,20.55,0.4020902588919109
6804-GDMOI,61,106.6,0.19800030914273806
2990-OGYTD,67,86.15,0.08387584283968487
6646-JPPHA,14,78.85,0.4437619975493764
9572-MTILT,59,106.75,0.24958660381122919
7658-UYUQS,21,86.55,0.3360091430573338
7880-XSOJX,4,42.4,0.3934384402093592
9611-CTWIH,3,89.45,0.6371961404801859
4589-IUAJB,70,24.25,0.02566836288682192
0329-GTIAJ,3,97.9,0.7030041780351506
8746-BFOAJ,21,20.5,0.051399079561862446
8457-XIGKN,20,19.6,0.060846947142933816
6072-NUQCB,22,20.25,0.05267150641849925
6629-CZTTH,1,55.7,0.5642249272656832
8838-GPHZP,63,20.6,0.01585520017011959
8750-QWZAJ,70,19.8,0.018653534877133313
5364-EVNIB,13,79.8,0.4635024023699444
6918-UMQCG,5,80.2,0.6067419972329156
0675-NCDYU,72,116.4,0.07935784399490105
6339-DKLMK,13,31.65,0.2026455852996677
1346-PJWTK,61,94.15,0.16957009945879734
5088-QZLRL,1,20.65,0.37021134089032254
8023-QHAIO,56,76.85,0.13793791108252973
4397-FRLTA,4,20.15,0.14704648288996428
3057-VJJQE,35,55.25,0.14444883058711383
5087-SUURX,18,39.05,0.20954148672937628
2302-OUZXB,72,82.15,0.06541599566609396
8133-ANHHJ,49,103.0,0.30433009728393057
2270-CHBFN,44,95.1,0.2605968213531916
0013-EXCHZ,3,83.9,0.6437955219435051
5982-FPVQN,37,95.15,0.3071778831519616
9107-UKCKY,61,79.8,0.07980768331772477
4654-ULTTN,70,74.8,0.07720925769215936
5550-VFRLC,1,69.85,0.8350517799206628
5546-BYZSM,41,20.45,0.042904224162034266
1492-KGETH,70,78.35,0.07766062936629727
4929-BSTRX,1,53.55,0.5711040368818058
4163-HFTUK,51,19.1,0.041579171542784545
8215-NGSPE,42,20.0,0.04660175509131571
2225-ZRGSG,70,93.9,0.22762016450574873
8859-YSTWS,48,19.95,0.040359348039882885
5271-YNWVR,68,113.15,0.14960307713064808
7601-DHFWZ,48,24.0,0.047893458901119554
2657-ALMWY,26,84.95,0.31485424902759074
6330-JKLPC,11,80.5,0.5086503087109002
4667-OHGKG,1,19.3,0.3186111991165115
1998-VHJHK,27,19.15,0.042795425460805905
1707-HABPF,46,91.3,0.19038631729994715
1660-HSOOQ,1,49.65,0.5300699847799022
7253-UVNDW,46,54.35,0.14131823744570618
0487-VVUVK,25,19.15,0.04484572582040976
7228-OMTPN,4,88.45,0.6523470559329694
5063-IUOKK,13,19.75,0.0909387645392813
4508-OEBEY,31,75.5,0.2795154145634655
0027-KWYKW,23,83.75,0.3289703830268243
2308-STERM,2,19.4,0.21886164155217455
5982-XMDEX,65,26.5,0.0256018909444865
6284-AHOOQ,22,90.5,0.33525034802562564
6051-PTVNS,55,19.15,0.04057542136645337
2344-JMOGN,9,94.85,0.646563845596942
3799-ISUZQ,7,69.95,0.46364344186466416
2877-VDUER,35,40.9,0.13286784939652388
9152-AMKAK,6,80.25,0.5798163687733439
1794-HBQTJ,1,48.6,0.5154109855870047
9432-VOFYX,17,70.8,0.3402185061503397
8049-WJCLQ,10,60.2,0.21767359381051685
6586-PSJOX,15,55.2,0.22504128377960345
2460-FPSYH,40,55.8,0.1580502233661832
9705-ZJBCG,13,54.15,0.2079010639893471
4818-DRBQT,29,80.15,0.2895906448543185
1320-HTRDR,3,75.5,0.6067546969471027
6847-KJLTS,58,100.4,0.2624889766471978
9670-BPNXF,45,62.55,0.13598250474205048
3913-FCUUW,72,70.45,0.06705144321107312
3301-VKTGC,68,85.5,0.08830910913929965
1493-AMTIE,1,20.2,0.4178803967771662
9555-SAHUZ,38,54.5,0.1513612841651149
0816-TSPHQ,2,20.75,0.18402441584463666
9932-WBWIK,11,20.35,0.11744716675756678
4619-EVPHY,20,91.0,0.33793972644392317
5286-YHCVC,72,104.8,0.1175518423068996
6424-ELEYH,3,74.75,0.5981162936123696
4391-RESHN,23,104.05,0.4135810295513111
9115-YQHGA,40,51.1,0.15136227515643302
4462-CYWMH,62,89.8,0.085026298198835
8963-MQVYN,22,20.55,0.0509148431096551
2458-EOMRE,11,64.05,0.211926495222339
9334-GWGOW,7,74.85,0.5401519864310237
6821-BUXUX,13,96.65,0.6000703841377445
5028-HTLJB,1,20.05,0.40093962461030486
9801-GDWGV,39,103.45,0.33059968436116527
6542-LWGXJ,3,25.0,0.4195025075604489
5567-GZKQY,58,20.3,0.03009005962294667
1222-LRYKO,6,26.35,0.19454416820171466
2320-JRSDE,1,19.9,0.382265706512691
2087-QAREY,22,54.7,0.1797497324639057
0601-WZHJF,14,46.35,0.2062463069863032
4423-JWZJN,64,90.25,0.08406528565311319
5143-WMWOG,1,19.95,0.4099398424288632
6490-FGZAT,6,20.65,0.11517543587858121
5393-RXQSZ,1,79.6,0.8353037071152536
7452-FOLON,39,25.45,0.06147747470733306
2320-TZRRH,20,19.5,0.05500248362956614
0231-LXVAP,1,75.9,0.8361073442433942
9444-JTXHZ,1,76.2,0.8361073442433942
4942-VZZOM,64,66.15,0.050003486820200796
5510-BOIUJ,1,19.25,0.28422209456164604
7502-BNYGS,46,69.1,0.1358643199934688
4291-HYEBC,28,39.1,0.16209168368039506
6147-CBCRA,33,20.05,0.04899228098948805
6047-SUHPR,39,59.8,0.1592973478042169
4471-KXAUH,42,84.3,0.25044210870594424
9752-ZNQUT,1,48.6,0.5154109855870047
7638-QVMVY,7,79.0,0.5590559381302153
1576-PFZIW,70,105.35,0.15806652541293345
5666-MBJPT,65,25.1,0.027328513189979996
7312-XSBAT,1,49.75,0.5238633016115853
3096-GKWEB,18,94.75,0.4010313827644915
2371-JQHZZ,24,93.0,0.33350958156252275
0674-GCDXG,63,71.9,0.08001375695711728
1121-QSIVB,44,77.55,0.17637503765197152
4396-KLSEH,4,19.85,0.17701966200052208
3244-DCJWY,1,70.25,0.7845866032551484
2824-MYYBN,37,95.25,0.31790700409781314
0875-CABNR,10,84.6,0.5959111098405239
6345-HOVES,34,25.05,0.054334385404125954
8318-LCNBW,35,53.15,0.14252485261297695
6469-QJKZW,4,20.15,0.15030836929298624
0147-ESWWR,39,101.25,0.33040978366842916
1217-VASWC,43,100.55,0.31953320908929006
7812-FZHPE,17,24.1,0.11593704268697935
6370-ZVHDV,61,25.3,0.028959590199908312
5915-DGNVC,49,71.8,0.15148019811180094
6260-XLACS,4,19.7,0.17067803615586108
3566-CAAYU,64,49.85,0.06292352525090877
4983-CCWMC,3,69.6,0.5322854788332256
9103-CXVOK,1,19.75,0.34091435047411117
2896-TBNBE,40,80.8,0.2458581084302805
4797-AXPXK,1,60.0,0.5919132140370084
5229-PRWKT,8,86.55,0.6071302998900283
6982-UQZLY,1,20.85,0.41773129446436225
2522-WLNSF,34,64.2,0.1542934483795849
3841-CONLJ,1,35.0,0.5487666784243237
5057-LCOUI,39,50.75,0.16168948398897823
0193-ESZXP,58,105.5,0.2675797542298126
4475-NVTLU,45,19.2,0.04431292704959579
4369-HTUIF,6,85.15,0.6223656879006227
9386-LDCZR,43,90.65,0.21558440145197666
9585-KKMFD,41,20.0,0.05128493530839959
5399-ZIMKF,5,74.65,0.5850691263479121
0336-KXKFK,72,61.2,0.04293721626784034
5619-XZZKR,4,19.95,0.16647677799800178
3948-FVVRP,9,54.8,0.2300440101825037
5327-XOKKY,72,73.45,0.06230730635349891
0983-TATYJ,33,51.45,0.1444718757378934
1813-JYWTO,72,80.45,0.06281929660372765
0156-FVPTA,22,54.2,0.19358131854982408
1984-FCOWB,70,109.5,0.14891925290615166
0654-HMSHN,21,104.4,0.39760864928610656
6719-OXYBR,15,85.3,0.49759598612797973
3312-ZWLGF,29,79.3,0.2905820126500164
6476-YHMGA,15,76.5,0.45093838293465466
5287-QWLKY,71,105.1,0.12629007437256562
0795-XCCTE,72,25.4,0.021771946137012277
0168-XZKBB,19,86.85,0.36247836264451394
3785-NRHYR,1,19.65,0.3360043603745465
5196-SGOAK,1,75.7,0.8262079039162437
4537-DKTAL,2,45.55,0.5395152641382733
7072-MBHEV,11,78.1,0.4864717304714872
5602-BVFMK,12,19.3,0.09973740962029755
6297-NOOPG,70,110.5,0.13724776619335521
1891-UAWWU,20,90.8,0.33825436582141394
8204-TIFGJ,23,20.3,0.04409455626180984
8050-DVOJX,49,81.35,0.17351743272234366
6108-OQZDQ,4,97.95,0.7122156088098492
0363-QJVFX,32,108.15,0.3255663260474192
8903-XEBGX,2,55.3,0.4664955324071143
8169-SAEJD,69,56.55,0.050360145545921046
9840-DVNDC,6,80.5,0.6003795608090643
1089-XZWHH,24,19.7,0.04428339528790712
2325-WINES,32,104.05,0.3471438086008815
6064-ZATLR,27,52.85,0.1435534063814548
3096-JRDSO,27,104.3,0.38318501945879346
7824-PANSQ,58,80.65,0.11713539009987108
8042-JVNFH,1,71.35,0.7742664640635007
9648-BCHKM,18,24.65,0.08031433770423316
2888-ADFAO,47,21.3,0.043816267311698714
8707-HOEDG,70,110.2,0.13987882941873486
3374-LXDEV,13,89.4,0.5886588995249972
4072-IPYLT,36,51.05,0.13939982833734968
7167-PCEYD,67,19.8,0.017848358068198834
4936-YPJNK,10,19.9,0.10845906263675262
1580-BMCMR,19,87.3,0.3589848555136676
4817-KEQSP,71,19.85,0.016954821942312466
6408-WHTEF,72,89.4,0.056243129309819076
9251-AWQGT,48,20.0,0.04110668540813629
8749-CLJXC,1,20.05,0.40093962461030486
7989-VCQOH,18,83.25,0.3422268301404766
5049-GLYVG,1,20.6,0.37021134089032254
4199-QHJNM,67,102.9,0.18270087390160622
8882-TLVRW,69,39.1,0.07907418971474385
5883-GTGVD,19,99.95,0.41599898160705545
5135-GRQJV,72,114.5,0.08231646107643428
2384-OVPSA,38,20.2,0.042401211370552534
1371-WEPDS,40,55.8,0.1580502233661832
3580-GICBM,61,24.2,0.025897705993578306
4817-QRJSX,10,81.0,0.5709868607980425
9730-DRTMJ,32,72.8,0.24610955785102084
4686-UXDML,21,99.85,0.4021963553334874
3349-ANQNH,59,99.5,0.23656061937099324
2398-YPMUR,13,70.15,0.4018891316543182
0932-YIXYU,47,20.25,0.04105017110726908
7480-SPLEF,69,26.0,0.024519523340213966
7636-XUHWW,2,19.9,0.24515444803221156
1431-CYWMH,22,19.05,0.05404497665450474
5937-EORGB,15,96.5,0.5051677278186115
6349-JDHQP,53,19.85,0.045705921050097034
5539-HIVAK,28,25.7,0.07227200698093213
5847-MXBEO,22,20.3,0.05160449828206889
9985-MWVIX,1,70.15,0.7875432887542069
4583-PARNH,16,91.55,0.4397162744413939
1116-FRYVH,48,39.4,0.12323539693508455
1421-HCERK,30,105.7,0.3543575032513225
9633-XQABV,3,70.25,0.5672476946644178
0716-BQNDX,57,93.75,0.22592955220400138
1265-XTECC,68,96.55,0.18378508016207243
1183-CANVH,23,60.0,0.14812234071997066
1972-XMUWV,65,59.8,0.05547114983396694
8679-LZBMD,44,90.65,0.18980271467215393
3407-JMJQQ,71,109.0,0.11569468682196998
6252-DFGTK,37,68.1,0.1697987805851878
1539-LNKHM,12,20.4,0.0937871849447539
8645-KOMJQ,69,81.95,0.08101382757300772
0289-IVARM,35,60.55,0.14750610036105855
9761-XUJWD,5,65.6,0.29455313337479255
4057-FKCZK,58,82.5,0.12281283217804381
4291-TPNFG,72,82.3,0.05628725853564937
6087-YPWHO,72,68.15,0.05025836328367391
3090-QFUVD,1,20.3,0.3647790981397644
2237-ZFSMY,39,95.55,0.32108953114564104
1722-LDZJS,53,20.2,0.045664872680097064
1818-ESQMW,27,89.2,0.320952578957844
4871-JTKJF,1,69.65,0.8467111968755502
1415-YFWLT,1,89.3,0.8154201053826781
7401-RUBNK,18,74.8,0.33164885426308094
0506-YLVKJ,46,20.2,0.04352230945891927
8661-BOYNW,72,84.4,0.0588799690121939
6711-VTNRE,36,87.55,0.30001731826698746
4815-GBTCD,4,25.15,0.29507248476293046
2805-AUFQN,25,19.8,0.042299968827012355
0980-PVMRC,40,50.85,0.15018958584852005
7233-DRTRF,63,102.4,0.19713831358560804
3500-RMZLT,15,96.3,0.5051677278186115
3873-NFTGI,14,55.5,0.20673222175031838
1162-ECVII,72,109.75,0.08861684667913906
7048-GXDAY,39,106.4,0.32624691157941527
8571-ZCMCX,47,60.0,0.129445317348154
1169-WCVAK,19,88.8,0.3589848555136676
4548-SDBKE,5,85.2,0.6382894696158161
8066-POXGX,13,35.1,0.21536934202082883
7129-CAKJW,17,80.05,0.370830620596995
8695-ARGXZ,34,75.55,0.2670725734252077
3570-YUEKJ,42,49.55,0.1503081118117424
4143-OOBWZ,5,81.3,0.618308598527562
1555-HAPSU,71,23.9,0.01961462356762908
1697-NVVGY,19,66.4,0.1698414492585901
7854-EKTJL,2,19.6,0.25627744283946774
8464-EETCQ,57,18.8,0.047512959274255084
2419-FSORS,72,108.4,0.1000252254914218
8132-YPVBX,6,85.95,0.6208363838713188
9102-IAYHT,17,85.45,0.42381335361661454
6754-LZUKA,61,80.9,0.07980768331772477
3422-LYEPQ,1,71.0,0.7793834231278283
8099-MZPUJ,48,111.8,0.2845136142354292
0787-LHDYT,16,20.6,0.09273948006779092
2642-DTVCO,9,85.05,0.5889091915182578
0374-IOEGQ,3,44.6,0.4702903209118374
4361-JEIVL,1,44.4,0.5431766028568059
3197-NNYNB,65,105.1,0.1771109065412904
3396-DKDEL,70,115.15,0.12782443367106663
1752-OZXFY,60,59.8,0.06140192063372045
9066-QRSDU,69,26.3,0.024519523340213966
9112-WSNPU,35,70.55,0.23475370420085612
9867-NNXLC,22,20.05,0.05024421810788115
5321-NTRKC,66,79.85,0.08394754189396235
1363-TXLSL,1,70.3,0.7845866032551484
9507-EXLTT,1,79.35,0.8361073442433942
3161-GETRM,34,90.05,0.2719006227752309
0402-OAMEN,72,24.45,0.02114335140179477
6933-VLYFX,31,59.95,0.15130782054350714
6754-WKSHP,30,25.35,0.07923939120943709
9846-GKXAS,9,90.8,0.6198884327265631
6017-PPLPX,20,70.45,0.2888457075059406
4976-LNFVV,19,34.3,0.1761965875764621
5055-MGMGF,65,105.05,0.17772622027170842
4641-FROLU,30,19.3,0.047649207759347376
2862-JVEOY,6,19.15,0.13876669597245847
2969-QWUBZ,2,51.4,0.5029519330902231
9822-BIIGN,53,71.85,0.1458000767708336
2077-MPJQO,7,75.4,0.541837742839124
1534-OULXE,61,49.7,0.07187789051889147
7136-RVDTZ,70,45.25,0.07221228044778276
2971-SGAFL,13,78.75,0.4579825672230534
1480-IVEVR,35,81.6,0.26477641249636663
2905-KFQUV,2,70.4,0.6159083215563331
4581-SSPWD,3,75.8,0.615062020618217
3370-HXOPH,3,76.1,0.6163891150923704
9391-YZEJW,62,94.0,0.1890706211602312
9958-MEKUC,72,103.95,0.11994971241863146
0281-CNTZX,63,19.95,0.01705049444589681
6927-WTFIV,20,71.3,0.2764439551695518
4118-CEVPF,35,110.8,0.29359365512102437
3398-ZOUAA,21,69.1,0.22262469649717403
9114-VEPUF,62,96.1,0.18078410576839177
7876-BEUTG,15,48.8,0.21499008642603676
2338-BQEZT,55,50.55,0.12217538944919772
9873-MNDKV,11,44.65,0.21879109094674007
0378-NHQXU,17,88.25,0.4200499127563995
8241-JUIQO,61,19.45,0.024210171489613262
2194-IIQOF,71,89.3,0.05808813437413399
4512-ZUIYL,2,70.0,0.6107995804141279
9631-RXVJM,35,19.25,0.043361067551563416
9584-EXCDZ,17,70.5,0.3434717489986127
7969-AULMZ,21,97.35,0.3914106516816249
5093-FEGLU,47,19.65,0.04037017034766481
2621-UDNLU,3,20.85,0.23506579887910523
7526-IVLYU,3,19.65,0.21556645805173386
2428-HYUNX,44,19.35,0.04031615903976472
9214-EKVXR,1,44.0,0.5407868855532955
3410-MHHUM,44,94.4,0.2535706207768755
0568-ONFPC,5,25.9,0.3620569614526458
0733-VUNUW,24,55.65,0.1516852023788456
4550-EVXNY,1,69.65,0.8467111968755502
2122-YWVYA,18,75.4,0.31932931085505845
2968-SSGAA,10,100.6,0.6947786774459433
2296-DKZFP,65,71.0,0.08364622987013114
4844-JJWUY,1,86.0,0.8269172629803461
6777-TGHTM,53,106.95,0.2996955798142291
8909-BOLNL,3,21.2,0.3190805162509757
6603-YRDCJ,33,61.05,0.1567047112341204
3538-WZPHD,3,29.6,0.4742653781358774
3229-USWAR,34,79.95,0.26962612187230556
2138-VFAPZ,14,19.7,0.0870471944187318
6131-JLWZM,13,20.3,0.09106130481246674
4785-QRJHC,46,59.9,0.13480203348888203
0269-XFESX,23,24.35,0.056501234885773154
1709-EJDOX,47,19.75,0.041027028905332524
4316-XCSLJ,17,50.3,0.21187028830375298
8610-WFCJF,49,95.6,0.3003035581585846
9693-XMUOB,59,50.25,0.09200176869442084
0383-CLDDA,69,85.35,0.08019996783171475
4905-JEFDW,11,41.6,0.21775661615831823
2709-UQGNP,10,51.65,0.22658596698283603
3549-ZTMNH,12,24.0,0.13307459446350506
7881-INRLC,45,100.85,0.312922203791857
8033-ATFAS,39,59.85,0.1592973478042169
1635-NZATJ,71,25.45,0.022079109684192515
0562-HKHML,71,23.9,0.01961462356762908
8277-RVRSV,33,24.15,0.054532043972298945
9943-VSZUV,67,75.7,0.08136575140182188
0117-LFRMW,37,40.2,0.14174207918825846
6172-FECYY,49,84.5,0.1890628844195645
7054-ENNGU,9,50.85,0.23508518694246006
1455-HFBXA,52,91.6,0.16623049363477668
9402-CXWPL,70,98.9,0.15893509337600129
1628-BIZYP,1,85.0,0.8269172629803461
1965-AKTSX,14,78.95,0.4609300990972647
0082-LDZUE,1,44.3,0.5407868855532955
4786-UKSNZ,1,20.2,0.4178803967771662
5343-SGUBI,52,80.2,0.16218980825032808
0856-NAOES,6,60.9,0.24422599724646651
1976-AZZPJ,7,34.2,0.260650759964117
7248-VZQLC,47,85.2,0.19428333279731977
6156-UZDLF,26,87.15,0.32104851801159184
3099-OONVS,25,54.3,0.14570566547838185
9500-WBGRP,69,19.1,0.023684459783347687
5183-KLYEM,72,112.75,0.08606087217923825
5144-PQCDZ,4,19.95,0.16358199303869614
8514-VZHEB,59,19.5,0.03294469517450391
6625-IUTTT,67,65.55,0.051180680686244706
9355-NPPFS,26,78.8,0.2938968286866299
0068-FIGTF,27,78.2,0.2918086217924833
5965-GGPRW,72,105.25,0.11567303167869893
8035-PWSEV,6,89.25,0.616639010645636
2236-HILPA,62,20.65,0.015746877275485426
1840-BIUOG,20,68.7,0.17969890370626324
1356-MKYSK,6,78.65,0.5587283404196356
6080-LNESI,51,24.75,0.04571942030963386
1830-IPXVJ,61,19.75,0.023636823351514583
5828-DWPIL,62,89.1,0.08405777968031648
8398-TBIYD,72,84.7,0.058641873774098664
0011-IGKFF,13,98.0,0.6334890021806526
4192-GORJT,5,94.45,0.6779892044192392
6496-SLWHQ,3,105.0,0.7092200553111304
9912-GVSEQ,26,93.85,0.3635747475327089
2931-FSOHN,13,59.9,0.21108489745457581
9418-RUKPH,38,19.95,0.04071166393483968
5383-MMTWC,8,84.0,0.5979444031926571
9971-ZWPBF,34,108.9,0.30607867747995354
4712-AUQZO,18,33.6,0.18376724973541705
9711-FJTBX,56,85.85,0.1420291161818174
2908-ZTPNF,36,34.85,0.14534244935592364
7240-ETPTR,9,48.75,0.24693890355030923
2202-CUYXZ,1,84.85,0.8269172629803461
5995-OIGLP,12,56.65,0.2173908867240025
8421-WZOOW,57,95.3,0.22871467384264016
6261-RCVNS,42,73.9,0.23191089106040144
7951-QKZPL,33,24.5,0.08412209252289939
1414-YADCW,70,84.6,0.08031374819022037
8756-RDDLT,68,44.95,0.07453812568051303
2862-PFNIK,1,24.7,0.5032773278446299
5816-QVHRX,37,100.3,0.342074939945038
4430-YHXGG,4,25.45,0.33275815856377267
6888-SBYAI,1,50.7,0.5736917663664332
7395-XWZOY,20,55.0,0.1819955273196887
7169-YWAMK,72,68.4,0.04976547919712809
3640-PHQXK,31,89.9,0.3096949445375784
6877-LGWXO,18,78.55,0.33099296086519336
6859-RKMZJ,11,55.05,0.20845727890988214
2729-VNVAP,33,19.8,0.04150764313925124
2957-JIRMN,62,84.45,0.08186994192786459
2049-BAFNW,1,35.9,0.5501768755187996
3842-QTGDL,16,80.75,0.4238033437770904
7163-OCEQI,22,78.65,0.30478436561508837
9782-LGXMC,49,61.75,0.1238672926720083
5975-BAICR,36,63.7,0.15660411394487433
8019-ENHXU,42,99.45,0.32748406207862035
5167-GBFRE,4,25.2,0.3005064936754499
9033-EOXWV,12,74.05,0.46740124672537964
4673-KKSLS,31,87.6,0.30796712677324267
4853-OITSN,5,89.15,0.6325498559541939
9800-OUIGR,66,20.0,0.017677969492151814
1324-NLTJE,15,55.0,0.20802626142809544
2324-EFHVG,64,104.4,0.17878001062738125
7094-MSZAO,10,20.05,0.11653654247104937
1522-VVDMG,7,89.75,0.6288654462508779
6907-CQGPN,29,34.3,0.1595847793622845
0780-XNZFN,57,20.65,0.03565203738678341
0239-OXEXL,46,84.25,0.19432790809314007
2675-IJRGJ,53,19.65,0.040449656621339376
7049-GKVZY,17,79.85,0.37214086476487734
8577-QSOCG,38,20.2,0.041980841838284697
3721-CNZHX,15,19.8,0.10037375112599035
0212-ISBBF,22,50.35,0.181451848464648
9185-TQCVP,14,85.15,0.5310241319612917
3585-YNADK,57,74.6,0.13485007216511447
5271-DBYSJ,11,79.15,0.4918930056806707
1099-GODLO,1,20.35,0.3524915507327971
6828-HMKWP,12,21.05,0.10857069523787738
5567-WSELE,3,94.6,0.686829355623448
1472-TNCWL,36,94.7,0.304589890375816
8063-RJYNF,16,94.25,0.48500769447249875
0687-ZVTHB,65,72.45,0.09417667321389216
2080-GKCWQ,2,74.95,0.6361879677124965
9661-ACXBS,42,105.2,0.3385226513875903
2193-SFWQW,72,111.95,0.08606087217923825
5656-JAMLX,62,19.85,0.018226965034132105
3462-BJQQA,6,89.75,0.6337515667774466
0442-TDYUO,48,20.05,0.0392012376327098
6733-LRIZX,35,108.95,0.2940508289034771
9503-XJUME,52,19.65,0.03953019835644495
4367-NHWMM,1,24.9,0.5353488481048017
3727-RJMEO,6,82.85,0.6071156559092636
3779-OSWCF,71,93.2,0.059271963437687855
6736-DHUQI,67,84.8,0.08717326915484402
3915-ODIYG,60,71.75,0.0828937250729105
1360-RCYRT,23,30.35,0.20021761525192042
2724-FJDYW,39,54.85,0.15881090694527733
